wav_file,label,transcription
Ses05M_script02_2_F023,3,i just want i just want things to turn out the way they are supposed to .
Ses01M_script01_3_M018,2,i kissed you . i kissed annie .
Ses04M_script02_1_M016,4,no no no . that s not my point . my point is is that there s no point in coming down here if we just leave . don t you want to see it ?
Ses01M_script01_2_F012,0,believe with me joe you got to believe . only last week a boy came back missing longer then larry you read it yourself .
Ses05M_impro08_M010,7,yeah . that can be that can create a bad connection . and it won t always be a bad connection but it will be bad off and on .
Ses01M_script01_3_F009,8,well i guess that s why i came .
Ses01M_script01_2_M014,4,calm yourself .
Ses05M_impro04_F010,7,are you going into the bars every night ?
Ses01M_script03_2_F007,8,it gave him a lot a great deal of pleasure and it didn t hurt me .
Ses05F_impro08_M004,0,this is ridiculous . i i seriously i don t understand why you think these automated systems are supposed to like work for anybody . they have never ever work for me .
Ses02F_script02_1_M020,7,that s my point too .
Ses02M_script03_2_F042,0,you re a beast . i hate you . stop it . stop it .
Ses04M_script02_2_F036,1,yeah i noticed that . looks pretty on the water doesn t it ? big ol white moon . i m sorry augie .
Ses04F_impro04_F003,4,and i have gone everywhere i can think of . i have given resumes . i have done interviews . i ve tried to pull in favors . i ve asked everybody i know for help . i don t know what else to do .
Ses03F_script03_1_F011,8,well if i laugh at everything i m going to have to laugh at us too .
Ses04F_impro04_M002,7,just i don t know maybe you re not smart enough .
Ses02M_script01_1_M007,8,i don t know the meaning of it but i know one thing mom we ve made a terrible mistake with dad .
Ses02M_script02_1_M015,2,oh man . like a kid it s amazing i got out of the house with my fly zipped .
Ses02M_impro08_M029,7,and never you know give it to anyone out never even give out your number to any like unreliable company that you haven t heard of or anything like that all right ? because um we want to we definitely want to help you out but 
Ses03F_impro07_M010,8,you got in ? wow .
Ses05M_script02_2_F017,3,no .
Ses01F_script01_3_M033,3,but then i came home and it was incredible you know ? the whole thing was just kind of this random bus accident . you know i went back to the rat race again i went to work .
Ses03F_script01_2_F018,3,no you ve got to believe .
Ses05M_script02_1_M022,4,yeah they do .
Ses03M_script02_2_F031,0,i want things to turn out the way that they re supposed to be .
Ses05F_script03_2_F021,0,i don t care if they bark and roll around like hoops okay .
Ses01F_impro03_F001,1,and um i got married .
Ses03M_impro02_M037,4,fine . i ll see if i can talk to them .
Ses02M_script03_1_M010,1,meaning that sacred and beautiful thing love ?
Ses04M_script02_2_F012,4,you don t have any idea what i m saying .
Ses04M_script01_1_M030,4,line ?
Ses05F_script02_2_M013,4,okay i been trying to work this backwards but i can t seem to pinpoint a moment when we took a turn for the worst here .
Ses05F_impro08_M007,0,like i know i paid last month but it hasn t been paid and you charged me a late fee .
Ses02F_impro08_M013,7,um you know window is nice . i guess
Ses02M_impro07_F022,2,i know . it s so cool .
Ses05F_impro07_M030,2,exactly . mooching off of all like the college experiences that would ve been me but you have saved me from that disaster . thank you . thank you very much .
Ses04F_impro08_F015,4,cindy ?
Ses02M_script02_1_M000,2,what time is it ? they re supposed to run around midnight .
Ses01F_script02_1_M002,2,okay . is that is that 
Ses01M_impro05_F020,7,it s not . i can offer you fifty dollars and a reimbursement gift cards for our airline . . .
Ses04F_script03_1_F022,2,which particular one ?
Ses03M_script01_3_F011,1,well 
Ses04F_script02_1_M027,4,a little bit of the unexplainable . i don t see how you cannot be interested .
Ses04F_script03_2_F036,0,go away go away . i hate you .
Ses04F_impro07_M008,8,no seriously . no seriously you should do it .
Ses04F_impro01_M007,4,so what i need you to do is i need you to fill out this form correctly and go to the back of the line .
Ses04M_script01_1_F026,8,did you ask annie yet ?
Ses02M_script01_3_M031,3,to show that to bring that onto the earth again like some kind of monument and everyone can feel it standing behind him and it would make a difference to him .
Ses03F_script01_2_F006,0,she s not larry s girl . she knows that .
Ses01M_script02_1_M024,4,no wait no no that s not my point . my point is there is no point and coming all the way down here if we just turn around and go home .
Ses05F_impro03_F044,8,just a few people .
Ses01F_script01_1_F032,4,you marry that girl you are pronouncing him dead . . .
Ses05M_impro08_F024,8,thank you so much .
Ses02M_impro06_M004,3,she was with yeah she was with gary and he said that she was just sitting there and went to sleep closed her eyes and that was it .
Ses03F_script01_2_F002,0,you don t travel seven hundred miles just to see .
Ses03F_script01_2_M016,0,look at you you re shaking .
Ses04M_script02_2_F006,0,goddamn it augie don t ask me that . i hate it when you ask me that . you always ask me that . it s insulting .
Ses03M_impro05a_M020,0,what is the matter with you ?
Ses02M_impro07_M006,2,but big packet big packet is nice
Ses01M_script01_1_F017,0,why ?
Ses01F_script02_1_F014,4,well then let s go .
Ses03M_impro05b_M014,0,okay so you can put me in holiday inn for twenty dollar a night ?
Ses04F_impro07_F063,2,social life . hello .
Ses04F_impro04_M024,8,what do you want me to ? look hey look if i could don t get all sassy .
Ses03F_impro04_F021,4, breathing brian 
Ses02F_impro04_M008,7,i know . it makes it harder . i mean it s definitely who you know in a lot of cases but 
Ses01M_impro04_F009,7,but i mean you kind of got to you got to fake it til you feel it right ?
Ses05M_impro03_F015,2,okay okay .
Ses01M_script01_1_F008,0,he s dreaming about him again walking the streets .
Ses02M_script03_2_F024,7,yes i did quite a lot .
Ses04F_impro06_F009,1,and to drink in his honor . laughter 
Ses03F_script02_1_M001,2,look at the night we got couldn t be better .
Ses02F_impro03_F010,8,i know . i was like how did he get like he must have called someone or had them set like i have no idea .
Ses05F_script03_2_F019,0,adder don t snap they sting .
Ses02F_script01_1_F022,8,i ignore what i gotta ignore . the girl is larry s girl .
Ses04F_impro02_F014,4,well i can t very well do it today . i still have to leave tomorrow .
Ses04F_script02_1_F005,8,yes .
Ses02M_impro08_F004,4,like press nine press zero press back to the menu like i can t get through to what i m supposed to get through to .
Ses05F_impro02_M006,4,what am i going to do ?
Ses05M_impro07_F015,2,yeah . totally well where are you going to live ?
Ses04F_impro07_F011,2,there we go . perfect .
Ses03F_impro07_F023,1,oh man i m so excited . so much to do .
Ses02F_script01_3_M010,2,you feel it s wrong here don t you ? this yard this chair . i want you to be ready for me . i don t want to have to win you away from anything .
Ses02M_impro04_F006,7,well i mean you re still here you ve tried for this long so i think that says something all in itself .
Ses03M_impro01_F007,4,i think you re being a little condescending .
Ses02F_script02_1_M029,8,there s there s a bit of the magic some unexplainable here . i don t see how you can not be interested .
Ses05M_impro03_F012,1,oh right . sure laughter 
Ses04M_script01_1_M000,7,he saw it .
Ses01F_script01_3_M023,3,yeah . i suppose i have been . but it s going from me .
Ses05F_impro03_F020,2,yeah . yeah of course .
Ses01F_script02_2_M046,1, breathing 
Ses05F_script01_1_F038,0,all right ! but don t think like that because i mean what the hell did we do all this for chris ? the whole business it s all for you ! the whole shooting match is for you !
Ses02F_impro03_M002,6,no . let me see .
Ses04F_impro02_F009,3,and now and now it s really shitty timing but now i have to go .
Ses03M_script01_3_M001,7,you re not sorry you came ?
Ses01M_impro03_M002,8,yeah .
Ses03F_script02_2_F019,1,we took off our shoes and we danced barefoot in the sand . under the moon .
Ses01M_script03_2_F023,0,i don t care . i don t care do you understand ? i don t mind if they bark and they roll about like hoops .
Ses03F_impro04_M004,7,you got to do .
Ses01M_script03_2_F015,0,don t be stupid what ?
Ses02F_impro03_F019,1,i don t know . i mean i kinda like the idea of having something outside but like is a yeah 
Ses03F_impro03_F020,1,no . no plans . or any and probably
Ses03M_script01_1_F017,0,why ?
Ses05F_impro03_M010,2,well we always said we d be in our thirtieth when we got married . and we were going to get married to each other if we didn t by then
Ses04F_impro04_M014,7,yeah i understand but 
Ses04F_impro07_M014,8,underwater basket weaving my god .
Ses01F_script02_2_M049,1,or not .
Ses02M_script02_1_M026,2,this is a big night for these guys life s last orgy .
Ses05F_script02_2_F005,0,god damn it augie . why do you always ask things like that ? it s so insulting .
Ses03M_script01_3_F001,8,no . it s alright . it s a good thing you know ?
Ses01M_script02_2_M053,1,if we are really quiet the fish might come .
Ses05M_impro04_F009,7,i was just going to say that s your issue . maybe you are going in too much . no i mean just
Ses04M_impro04_M002,4,i i m not kidding . i ve tried everything . like i ve gone to every business and local you know 
Ses03M_script01_1_F019,8,well that s your business chris .
Ses01M_impro04_F016,7,yeah .
Ses02M_impro03_F025,8,did you have a good ring ? you better have had a good ring .
Ses01M_script02_2_F038,6,are you kidding me ? for heaven sake augie anything i m doing i d rather be doing it with you .
Ses05F_script02_2_F018,3,no .
Ses04F_script02_2_M035,8,you know what you get carla this .
Ses04M_script01_3_F018,8,then what s wrong . even in your letters there was something ashamed .
Ses03F_script01_1_M044,4,the business . the business doesn t inspire me .
Ses05M_impro07_F035,1,you ve got a lot oh awesome .
Ses05M_script03_2_M016,4,nothing . are you going out somewhere darling ?
Ses03F_impro04_M010,7,you re only twenty five okay ? some people don t start until they re thirty five .
Ses03F_script02_2_M045,1,or not .
Ses04M_impro03_M011,2,okay . well there you go .
Ses04F_impro02_M018,0,that s all i m saying . . . no you don t .
Ses04F_impro07_M045,2,yeah you want to go . no you want to go . you want to go .
Ses04F_impro07_F022,2,and it s so close so you can come visit me all the time .
Ses02M_script02_2_M028,4,a new carpet ? a poodle a ice cream backrub a suicide pact what what carla what the hell do you want ?
Ses05M_script03_1_M022,2,so is everyone else in the long run . let s be superficial and pity the poor philosophers . let s blow trumpets and squeakers and enjoy the party as long as we can like little quiet idiotic school children .
Ses01M_script03_2_F034,0,turn it on again please .
Ses03M_impro07_F019,1,mmmm some miso soup .
Ses04M_script01_3_F023,3,oh gees .
Ses03M_script03_2_F004,7,just a little perhaps but nothing serious .
Ses05M_script01_3_M042,1,annie i am going to make you a fortune .
Ses04F_script01_3_F008,8,from her point of view why else would i come ?
Ses04M_script03_2_F001,1,the manager came in and found us rolling about on the floor biting and scratching like panthers . oh dear .
Ses01F_script01_2_F008,0,because she knows what i know that s why . she s faithful as a rock . in my darkest moments i think of her waiting and i know that i m right .
Ses04F_script01_2_F013,8,i want you to act like he s coming back both of you . don t think i haven t noticed you since he invited her . i won t stand for any nonsense .
Ses01M_impro06_F004,3,you ve been taking care of it all ?
Ses05M_script03_2_M041,0,you are a vile tempered wicked living evil little beast . and i hope i never set eyes on you ever again .
Ses05M_impro07_M046,1,we ll have fun .
Ses02M_impro08_M010,7,it it ll work out fine .
Ses02M_script01_2_M009,4,look it s a nice day what are we arguing for ?
Ses02F_script02_2_F035,3,i didn t say that .
Ses02M_impro03_M028,1,sure . oh yes .
Ses02M_impro03_M010,1,oh well it was you know we were at this at this concert and yeah
Ses01M_script03_1_M001,5,i wonder .
Ses01M_script02_2_F008,4,their life will start then .
Ses02F_impro03_M002,6,no . let me see .
Ses02M_script01_2_M001,7,well maybe he just wanted to see her again .
