wav_file,label,transcription
Ses05M_impro07_F035,1,you ve got a lot oh awesome .
Ses04F_impro07_F012,2,and a taser . excellent . just make sure it s a big knife .
Ses05F_impro01_F004,4,can you just can i just get the right 
Ses05M_script01_1b_M026,4,so what i m not fast with women ?
Ses02M_impro03_M027,1,oh it will obviously you know . but i know it s something i don t know you never really think about it happening like before hand .
Ses01F_script02_2_F022,3,i d rather not remember some things . i d rather not hope for some things .
Ses05M_impro08_M012,7,okay and uh go ahead and click on run .
Ses05F_impro04_M019,4,i understand but you know what you ve been negative for three years .
Ses03F_impro02_M030,8,i m not thinking about just me i m thinking about our child .
Ses05M_impro05_F015,7,wow .
Ses05M_impro04_M016,4,i mean you can tell me what . why is no one hiring me ? is it me ? be honest . you can tell me . you know i can take it . i can take it you just tell me . why ?
Ses04M_impro05_M010,0,i don t but the thing is i don t care about your policy .
Ses03M_impro05b_M004,4,you know and they ve looked it up before and it s not there .
Ses04M_impro04_M004,7,there s just like no jobs available . i mean it s just like god .
Ses04F_script01_1_F035,0,are you crazy ?
Ses03M_script01_3_M037,3,and i went to work with dad and that rat race again and i felt what you said ashamed . somehow because nobody was changed at all .
Ses05F_script03_2_M038,0,turn it off .
Ses02F_script01_3_F018,8,like larry s brother . do it like you chris . what is it ?
Ses02F_script02_1_F022,8,it s ridiculous .
Ses04F_script03_2_M013,8,you needn t be so grand just because you don t happen to want any at the moment .
Ses04M_script03_2_F006,2,not at all . it was very pretty . i still have it and i wear it often .
Ses02F_script01_2_M011,4,but kate 
Ses04F_script02_2_F018,8,do you remember the first time we came to see it ? it was about four years ago right after we got married .
Ses02F_script01_1_M031,4,these years when i think of a wife i think of annie . what do you want a diagram ?
Ses03F_script01_1_F031,7,there s nothing wrong with it .
Ses03M_impro07_M002,2,guess who got into u .s .c . ?
Ses03F_script01_1_F047,4,you can t do that .
Ses04F_impro07_M069,8, laughter .
Ses03M_script02_2_F005,8,it s just . . .
Ses05M_impro01_F021,0,i m gonna i m gonna bring security over and have them escort you out .
Ses02M_script03_2_M030,8,oh very interesting . how about a child of four a child of six or a child of nine ?
Ses05F_impro01_M008,4,i don t have those forms ma am . i can t help you . that s why you need to go to line two a .
Ses02M_impro07_M024,1,i i don t know . kind of a broad 
Ses02M_script02_1_F021,7,about what ?
Ses03F_impro05_M005,4,okay . what can we do is we can get your name and information and if it shows up we can send it to you so wherever you stay
Ses04M_impro03_M031,7,so um anyway do you want to order now ? so um i mean 
Ses02F_script02_1_M013,7,you cold ? do you want my jacket ? oh we should ve brought the blanket . our blanket .
Ses03M_impro01_M009,4,the information is on there . here i ll just fill it out right here .
Ses05M_impro07_M044,2,because you re doing something you love . that s the kind of busy you want . i want to be able to do that for the rest of my life . be that kind of busy .
Ses05M_impro02_M015,8,where are we gonna go ?
Ses01F_script01_1_F020,8,oh . i ignore what i got to ignore . that girl is larry s girl .
Ses04M_impro07_M003,2,i did . i did . i ve yeah i applied to u .s .c . . i mean it s really expensive but
Ses04M_script03_2_F030,0,mind your own business .
Ses01M_script02_2_F000,7,that s the wind .
Ses05F_impro08_M005,0,can you like talk to somebody about this can you like can you tell them that this is ridiculous and can they change it from now on is there a phone number you have that i can call that will like automatically be talking to somebody a human being .
Ses02M_script01_1_F027,0,i just don t see why it has to be annie .
Ses03M_script01_1_M035,4,alright then .
Ses04M_script03_1_M015,8,who knows .
Ses05F_script02_2_M020,2,take off our shoes ?
Ses01F_script02_2_M019,7,it s when we were driving past that knickerbocker liquor locker you said let s get some champagne . i said no time s a wasting or something like that .
Ses03F_impro07_F006,8,how about maybe for me to possibly stay in l .a . ?
Ses04M_script01_2_F004,0,he s not going to marry her .
Ses04F_script01_3_F029,8,you should be proud . a man should be paid for that .
Ses02F_script01_1_M001,8,he was out here when it broke .
Ses04M_script02_1_M029,2,out there someplace is this huge mass of silver fish heading this way . they don t know why . we don t know why . it wasn t a decision . they didn t take a vote . no one sent them an invitation or a map 
Ses01M_script01_2_M011,4, breathing 
Ses05M_impro01_F007,4,i don t know . i don t know who told you . it wasn t me .
Ses04F_script03_1_F021,2,thank you dear . the same applies to you except that if i catch you so much as looking at another woman i ll kill you .
Ses02F_script02_2_F033,3,i know that augie . really i do .
Ses02M_impro08_M006,8,alright . well you got me now .
Ses04F_script02_1_F011,4,not particularly .
Ses03M_script01_1_F024,8,she s not . . .she s larry s girl .
Ses05M_script01_1_M019,4,so it s okay then ? i should just go ahead and do it ?
Ses03M_impro05b_F028,7,we can have them direct your luggage to san diego .
Ses05M_script03_1_M024,2,i don t care what you do . see you could paint your body bright green and and run naked through the place vendome and run with every man in the world and i shan t say a word . as long as i know that you love me best .
Ses01F_script02_1_M027,4,yeah they do .
Ses03F_impro03_F008,2,goes up there and everyone s clapping and he s standing there and they put a spotlight on him .
Ses01F_script02_2_F005,8,i m sorry it s just fish to me .
Ses04F_script02_1_F005,8,yes .
Ses04F_script01_2_M015,4,alright . alright . calm yourself .
Ses03F_impro06_M016,3,i m sure he loved you too . he just didn t know it .
Ses02M_impro06_M010,3,she was garbage 
Ses01F_script01_3_F035,1,what would i do with a fortune ?
Ses05M_impro08_M020,7,well if it does happen again let me give you my direct number and you can call me . actually i ll give you my cell number . um it s 
Ses03F_script02_2_M023,4,do you want to get married again ? what ? what ? do you want to get a divorce ?
Ses01F_script01_3_F018,8,i was waiting for you chris . you sure can be ambiguous you know . and when you did finally write me 
Ses02F_script01_3_M004,8,what ?
Ses01M_impro07_M008,2,but i don t know i want to live in the housing that they give me though cause i think i want to you know like get like a nicer place .
Ses01M_script01_1_M029,8,all right then .
Ses01M_impro01_M019,4,no i don t have driver s license .
Ses05F_impro05_M014,7,all right ? now um it s green travel bag you couldn t find it . and was there something important in it that you need it ?
Ses02M_script01_1_F029,4,i don t want a diagram . he thinks he s coming back . chris you marry this girl you re pronouncing him dead .
Ses04F_script01_2_F019,4,you above all have got to believe . you .
Ses05M_script01_1b_M030,4,all right then mom .
Ses01F_script03_2_F015,0,no . i am just making myself fascinating for you .
Ses03F_impro07_M029,2,uh oh .
Ses02M_script03_2_F013,8,don t be so stupid .
Ses01M_impro03_F022,2,how exciting . you should make her bring all your friends too .
Ses05M_script01_3_M009,8,i don t know what to say . i have no imagination . that s all i have to say to you . god i m embarrassing you . i i didn t want to do this here . i i wanted to do it someplace different someplace where we could be new to each other .
Ses04F_impro05_F014,0,you have to make amends for what you did for losing my bag and all of my stuff . fifty dollars is unacceptable .
Ses05F_impro06_M023,7,that s the best way to put it .
Ses05F_script01_1_M028,4,so what i m not fast with women .
Ses04F_impro07_M017,7,that s ridiculous . i don t believe that .
Ses05F_impro04_F010,4,oh come on that s not what i envisioned for myself . honestly would you settle for being a manager at mcdonalds ?
Ses03M_script03_1_M007,8,what are we to do if they suddenly walk in on us ?
Ses03M_impro07_M009,7,what does that mean ?
Ses05F_script02_2_M011,4,i thought you wanted to see it .
Ses04M_script02_2_M030,8,no i m just like you . i thought it was going to be all peaches and roses and wind in our hair and sand in our toes and the fish will always come and the bills will always pay themselves .
Ses02M_script02_1_F003,4,it s ours it s mine too .
Ses01M_impro06_M001,3,just kind of feel numb you know .
Ses03M_impro02_F000,1,um .
Ses05M_script01_1_M022,0,isn t it your business too if dad if i tell dad and he throws a fit about it ? i mean you have such a talent for ignoring things .
Ses05F_impro02_M028,8,i don t know . it s not me so i m the one who has to stay here . i m the one who has to take care of them and i don t have i don t have anybody else . you re all i have .
Ses02M_script02_2_F042,1,well i guess we don t need glasses .
Ses03M_script01_1_M017,7,you know why i asked annie here right ?
Ses03M_impro07_F022,8,you were like . . .
Ses03M_impro06_M001,3,alright .
Ses03F_script01_1_M018,7,i want to ask her to marry me .
Ses03M_impro05a_F022,8,sir listen to me . your luggage is still in baltimore .
Ses02F_script01_1_F035,6,what the hell is this ?
Ses05M_script02_2_F033,8,okay . well we re in the wrong spot but we re with the right person .
Ses03F_impro05_F000,4,look sir i ve been waiting for about an hour and my luggage still hasn t come . what s going on ?
Ses05M_script03_2_M027,0,i am not the slightest bit drunk .
Ses05F_script03_2_M035,8,it is not time of year for tunis .
Ses04F_impro02_F010,4,i mean i m the one who has to leave here . i m the one who has to leave the two of you . at least you get to be together .
Ses03F_script01_3_M022,8, laughter . god i kissed annie . i kissed annie . how long how long i ve been waiting to kiss you .
Ses05F_impro04_F022,3,that s really hard to hear .
Ses03M_script01_1_F019,8,well that s your business chris .
Ses03M_impro03_M039,1,oh that s great . my mom said we can move in with her again if we run out of money .
Ses05M_script01_1_F018,0,well what do you want me to do ? you re old enough to make to know your own mind .
Ses03M_script02_2_F021,8,and i thought this is it . this is how happy i m supposed to be .
Ses03F_script02_2_F028,3,no no .
Ses01F_impro05_F021,0,you are cruising for a bruising . you are in so much trouble .
Ses04F_script01_1_F040,0,alright but don t think that way
Ses01F_impro07_F014,8,yeah . yeah i m excited . hooray . and then i ll be a millionaire once i graduate you understand ? because that s the way it works .
Ses05M_script02_2_F026,3,but this isn t at all what i wanted it to be .
Ses05M_script01_3_F012,1,everyday since .
Ses01F_impro05_M000,7,hi . thanks for waiting .
Ses04M_impro03_F014,8,are you going to have a big wedding or like keep it really small like just you know family and really close friends ? or i mean 
Ses04M_impro07_F001,6,really ?
Ses05F_script01_3_M006,7,how did you know ?
Ses05M_script02_1_M004,8,well 
Ses01F_script01_1_F023,4,you re a considerate fellow there s nothing wrong in that .
Ses04F_impro01_M005,0,i ve got a life too ma am
Ses01M_script03_2_M008,8,what of it ?
Ses01M_script03_1_F004,1,it had to happen sooner or later .
Ses04M_impro06_F013,8,just life in general ?
Ses03F_script02_2_M013,4,i ve been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse and i can t seem to pinpoint it .
