wav_file,label,transcription
Ses01F_script02_1_F021,1,yeah .
Ses01M_script03_1_F024,2,i think you re talking nonsense .
Ses04M_script03_2_M022,0,going out somewhere my dear ?
Ses02M_script02_2_M026,1,what ? what ? you want a divorce ?
Ses04F_script01_2_F016,0,she goes to sleep in his room and his memorial breaks in pieces . look look at it . joe 
Ses03F_script01_1_M035,1,i just 
Ses02M_impro06_M019,2,well you know i appreciate you coming over and talking to me i mean it definitely helps
Ses03F_script03_2_M027,0,i imagine that you let him kiss you quite a bit more then didn t you ?
Ses01M_script02_2_F008,1,their life will start then .
Ses03F_impro02_M009,1,god .
Ses05F_impro03_M045,2,i don t feel so bad then . well i m excited for you .
Ses03F_script01_1_F018,1,what ?
Ses01F_script01_3_F029,2,how many ?
Ses01F_script03_2_F026,0,on the contrary a child of two can get violently drunk on only one glass of brandy .
Ses02F_impro03_F004,2,i m so excited .
Ses03M_script02_2_M005,1,i thought you wanted to see it .
Ses02F_impro03_M024,2,well can i mean let me know i want i want invitations and 
Ses01M_impro02_M011,2,i just got i feel like i m in shock actually .
Ses04M_impro02_F028,1,you re not really giving me a lot of options .
Ses04M_impro02_M026,1,i am . i mean i don t know . i don t know what else to tell you know i mean i can tell you . i don t know what else to do . i mean i ve been forced into this situation .
Ses03F_impro08_M000,0,hey you stupid dumb shit machine give me a fucking operator huh ?
Ses02M_impro01_M007,0,what ? i you telling me i waited in that huge line to go and sit down and get my number called like after
Ses05M_impro02_F002,2,what ? no you can t !
Ses02F_script03_1_F014,2,well how long will it last us this ludicrous overbearing love of ours .
Ses03F_script01_3_M026,2,no no no no . nothing like that .
Ses05F_impro01_M006,1,i don t want to be rude here ma am but line two b is where you need to be . this is the line for registration .
Ses04M_impro04_M012,1, i mean i don t understand . it s like i mean i feel like i m qualified enough . i just don t understand . like i mean it s just like a matter of circumstance but it s been three years you know three years .
Ses03F_script02_2_M003,1,well i m not the only one . look at all these people .
Ses02M_script02_2_M031,1,no no just like you i thought it was going to be all like peaches and roses and sand in our toes and wind in our hair and the fish will always come and the bills will pay themselves and we ll have three fat rosy kids and ha ha baby the joke is on us
Ses04M_script01_1_F040,0,alright . but just don t think like that because what the hell did we work for ? that s all for you chris . the whole shooting match is just for you .
Ses05F_impro03_M057,2,yeah .
Ses02M_script03_2_M005,0,you let him kiss you you said you did .
Ses01M_impro01_M005,1,i m just applying for another id .
Ses04F_script01_1_F035,0,are you crazy ?
Ses02F_script01_3_F023,2,yeah sure .
Ses03M_script02_2_M007,1,why not ?
Ses05M_script01_1b_M001,2,he was out here when it broke .
Ses01M_impro05_F012,2,so you flew in from atlanta . . .
Ses03F_script03_2_M042,0,no you re not going out like this . no you re not .
Ses05F_script03_2_F033,0,fine if you insist on being completely insolent .
Ses03F_script01_1_M018,2,i want to ask her to marry me .
Ses04M_script02_2_M018,1,uh taking the car out of the gara out of the garage .
Ses04M_script01_1_F017,2,well that s only your business chris .
Ses03M_script02_2_F028,1,no .
Ses01F_script01_1_F038,0,oh . must you be inspired ?
Ses03M_impro01_F002,1,sir you completely filled this out wrong .
Ses01M_script03_2_M036,0,turn it off . it s driving me mad .
Ses01F_script02_2_M010,1,we ve missed them twice .
Ses02F_script03_2_M047,0,you re a evil vampire and i hope to god i never see you again as long as i live .
Ses05F_impro03_F051,2,two artists though . we re bound to be poor forever .
Ses05M_script01_1_M032,0,i ve given it three years of thought . i hoped that if i d waited dad would have forgotten about it by now . and we could have like a normal wedding and everybody happy .
Ses03F_impro02_F027,2,wait you can write me and as you know send me pictures .
Ses01M_impro06_F002,2,you don t have to if you don t want to .
Ses01M_script03_2_M034,0,this is no time a year for tunis .
Ses02M_script03_2_M003,0,you went out of your way to torture me over peter burden .
Ses03M_impro04_M035,1,i don t know . i don t know . i know i m just going to have to keep on looking keep on searching 
Ses05M_impro05_F007,2,yeah .
Ses01M_script03_2_M018,2,are you going out somewhere dear ?
Ses01F_impro03_M013,2,like you need another one of those . laughter 
Ses05M_script03_2_M035,0,this is no time of the year for tunis .
Ses03M_impro08b_F005,0,yeah yeah yeah you better be sorry .
Ses05F_script01_1_M019,1,you know that s not just my business .
Ses05M_script01_2_M011,1,calm yourself .
Ses01M_script01_1_M024,2,no i wanted to get this all sorted out first .
Ses05M_script03_2_M020,0,it s a pity you didn t have a little bit more brandy . it might have made you a little less disagreeable .
Ses04M_script01_1_F039,0,you don t want to think like that .
Ses01M_script03_2_M043,0,shut up . shut up . i wouldn t marry you again if you came crawling back to me on a bended knee . you are an evil tempered little vampire and i never want to see you again as long as i live .
Ses05M_impro05_M017,1,yeah . i mean if you have a suggestion like it would be great to help me out here .
Ses03F_impro08_M011,0,i i m going to kill myself right now .
Ses01F_impro04_F002,1,i don t know . i mean i ve been looking for so long that i just figured that i mean i think things like monster are a lot more reliable than just some random free board .
Ses01F_impro01_F007,1,how am i supposed to get an id without an id ? how does a person get an id in the first place ?
Ses04F_script03_2_M008,0,that s a nice point of view i must say .
Ses02M_script02_2_M006,1,well what s bugging you ?
Ses05F_impro07_M005,2,are you going to live on campus ? where are you going to live ?
Ses05F_script03_2_M019,0,it s a pity you didn t take a little more brandy . it might have made you a little less disagreeable .
Ses03M_script01_3_M035,2,and to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him .
Ses02M_script02_2_M009,1,we ve missed them twice that s not ever .
Ses02M_script02_2_M012,1,no of course not .
Ses01M_script03_2_F040,0,this is the end do you hear me ? finally and forever .
Ses03F_impro03_F013,2,i don t know it just like took me took me by surprise .
Ses01F_script01_3_M022,2,no it s nothing like that . it s 
Ses02F_impro05_F010,0,because you don t seem to care very much you know .
Ses03M_script03_2_M006,0,and what about me ?
Ses05F_script02_1_M006,1,well sure .
Ses05M_impro08_M025,2,uh huh uh huh we want you to be happy . you re our customer . you re the most important thing . okay ?
Ses01M_script03_2_F017,0,well it s a woman s duty to allure the man . watch me a minute will you ?
Ses02M_impro04_M018,1,i know but i mean if that s the you know i m either like the worst at this or just the most unlucky person on the planet i mean this doesn t
Ses02M_script02_1_M007,1,you know the flashlight the silver one there is only one isn t there ?
Ses04F_impro05_F016,0,i want to talk to your supervisor .
Ses02M_impro08_F030,2,thank you very much bye .
Ses03F_script03_2_M044,0,i wouldn t marry you again if you came back crawling to me on your hands and knees because you re vile . you re a mean evil minded little vampire and i hope to god i never set eyes on you again .
Ses02M_script03_2_M047,0,i wouldn t marry you again if you came to me on your bended knees . you re a evil minded little vampire . i hope to god i never see you again as long as i live .
Ses05M_script01_2_F010,1,i want you to pretend like he s coming back . both of you don t think i haven t noticed you and chris since she s gotten here . i don t want any nonsense .
Ses05F_impro02_F014,1,i know i know . it s really really messed up .
Ses01F_impro01_M011,0,i don t understand why this is so complicated for people when they get here . it s just a simple form . i just need an id .
Ses02F_impro01_M022,1,all right . well um you know i d love to help you but nothing i can do .
Ses04M_impro01_F008,1,i m sorry . you have to do things the way you have to do things here . we have rules .
Ses05M_script02_2_F010,0,no we won t . it s like waiting up for santa clause or something . i feel like as though my whole life is going to be standing on the beach waiting with my eyes opened expectantly my hands clasped neatly in front of me waiting for fish to show up . and the fish will not show up .
Ses02F_script01_1_F012,1,you can t say that to him .
Ses03F_script01_2_F013,0,nobody in my house better ever dare dare to challenge her faith . maybe strangers but not his father not his brother .
Ses01M_script01_2_M006,1,listen . line . you can t read her mind .
Ses03F_script01_1_M029,2,i wanted to get this settled first .
Ses01F_impro01_M009,1,a birth certificate a passport . . .a student id didn t you go to school ? anything ?
Ses04M_script02_2_F006,0,goddamn it augie don t ask me that . i hate it when you ask me that . you always ask me that . it s insulting .
Ses05M_script03_1_M026,2,the one where you bought that little painted wooden stake and you put it on my bed .
Ses04F_impro04_F031,0,i thought i was pretty clear about what the problem was .
Ses04M_impro04_M014,1,you know what this is your fault .
Ses01F_impro03_M018,2,wow .
Ses01M_impro01_M025,0,i am not . . .i m not getting to back that line .
Ses03M_script03_2_M040,0,turn it turn it off .
Ses05M_impro07_F041,2,wow are you so excited ?
Ses03F_script03_2_M014,0,you needn t be so grand just because you don t happen to want some yourself at the moment .
Ses05M_impro05_M007,2,people lose 
Ses03M_impro04_M002,1,i m tired of the same excuses . no no you re not qualified enough wish you had more education .
Ses01M_script03_2_M016,1,really amanda .
Ses05F_impro01_F004,1,can you just can i just get the right 
Ses02F_impro01_M017,0,ok but you re right now you re holding up more people in line by standing here and letting
Ses03M_impro04_M008,0,i m smarter than half the people i work for .
Ses02F_script02_2_M029,0,well welcome to the human race . do you think this is what i had in mind when i proposed ? that four years down the road we d be at the beach yelling at each other over fish ?
Ses03M_impro01_F018,1,sir ? i m going to ask you one more time and then i m going to call my supervisor
Ses04F_impro05_M013,1,we re not going to communicate anything this way .
Ses04F_impro03_F042,2,just couldn t be any cooler .
Ses05F_script01_1_M035,0,the business ? the business ? it doesn t inspire me ?
Ses05F_impro04_F020,1,it s three years .
Ses04F_script02_1_M010,2,are you cold ? do you want my jacket ? we should have brought the blanket our blanket .
Ses03M_impro05a_F002,2,sir yes it s in maryland . it s okay . . .well i m . . .just let me check here .
Ses04M_script03_2_F016,1,it seems so silly to go on and on and on with such a thing .
Ses04F_impro01_M014,0,ma am i have other people waiting in line right now . i have other people waiting in line right now .
Ses03M_script02_1_M003,2,is that is that nah is that just paul ? i can t even tell .
Ses04F_script02_1_M002,2,is that is that that s just foam isn t it ? i can t even tell
